x,y,z,tau1_x,tau1_y,tau1_z,tau2_x,tau2_y,tau2_z,normal_x,normal_y,normal_z
-1.469201505043159,0.09890847701905468,-19.13233814754343,0.9999987064732411,0.0,0.0016084314857864055,-5.736798816932409e-06,0.9999936392914961,0.003566699263801564,-0.001608421255022576,-0.0035667038774284702,0.999992345772965
-1.5277133578397506,0.14546838053862765,-19.13219466462451,0.9999989526482647,0.0,-0.0014473086656152721,4.053709256213318e-06,0.9999960775833432,0.002800857278658388,0.001447302988667655,-0.002800860212144192,0.9999950302357163
-1.5852819982571997,0.19218147195785482,-19.13191170866987,0.9999900818807598,0.0,-0.00445377818388834,9.099142918223136e-06,0.9999979130393369,0.0020429963721037467,0.004453768889028467,-0.0020430166349863416,0.9999879949407953
-1.6415038853433095,0.23904818647868986,-19.131500626120626,0.9999726942563787,0.0,-0.007389908094077604,9.556598656138306e-06,0.9999991638218662,0.0012931605622760207,0.0073899019147980445,-0.0012931958739510066,0.9999718581010774
-1.6959757564087508,0.28606891769683995,-19.1309772577235,0.9999476246633703,0.0,-0.010234643622705434,5.643571672644182e-06,0.9999998479688161,0.0005513896034600066,0.010234642066720447,-0.0005514184841887398,0.999947472640149
-1.7482947099517008,0.33324400212301136,-19.130361608852088,0.9999159255900357,0.0,-0.012966948423666115,-2.363848249704011e-06,0.9999999833837265,-0.00018228263376472215,0.012966948208203759,0.000182297960358177,0.9999159089751596
-1.7980582681631143,0.3805737057580576,-19.129677434588757,0.9998788454754061,0.0,-0.015565807745467985,-1.4132812760855191e-05,0.9999995878227854,-0.0009078295670687743,0.015565801329596706,0.0009079395680555021,0.9998784333481286
-1.8448644153309965,0.4280582130936172,-19.128951740244162,0.9998378026474245,0.0,-0.01801023034750119,-2.9275570068288266e-05,0.99999867887936,-0.0016252330527460022,0.01801020655381414,0.0016254967040080126,0.9998364817410665
-1.88831160928078,0.47569761888674617,-19.1282141980281,0.9997943548847228,0.0,-0.02027924901570443,-4.735132490830753e-05,0.999997273966864,-0.0023344842455939314,0.020279193733799637,0.0023349644196211717,0.999791629412182
-1.9279987639525369,0.5234919230341253,-19.127496480561817,0.999750164636729,0.0,-0.022351919578262772,-6.786808829598289e-05,0.999995390300818,-0.0030355841345042303,0.022351816542637373,0.003036342720290769,0.9997455560892128
-1.963525202320935,0.5714410288490672,-19.126831511834137,0.999706959932193,0.0,-0.024207318379622384,-9.028450195719912e-05,0.9999930448810227,-0.0037285437224059688,0.024207150014842933,0.0037296366553843576,0.9997000068513443
-1.9944905801081318,0.6195447450232409,-19.126252636054083,0.9996664909983207,0.0,-0.025824538236031803,-0.0001140116231513116,0.9999902544748093,-0.00441338382150324,0.02582428656234389,0.004414856215792327,0.9996567487233505
-2.020494782121642,0.6678027915350695,-19.125792704644137,0.9996304826017786,0.0,-0.027182682967937258,-0.00013841465728521972,0.9999870356023609,-0.005090134436854067,0.027182330560826362,0.005092016025367463,0.99961752299471
-2.0411377945687033,0.7162148097485019,-19.125483081361377,0.9996005821093776,0.0,-0.028260860683881183,-0.0001628146283461294,0.9999834045251251,-0.005758833713211661,0.028260391681477766,0.005761134813526473,0.9995839932630325
-2.0560195583574608,0.7647803769294033,-19.12535256524198,0.9995783032509815,0.0,-0.029038176077168628,-0.00018648998078309536,0.9999793772383552,-0.00641952642166948,0.029037577229784787,0.0064222346571458306,0.9995576891858883
-2.0647398101969463,0.8134990253921741,-19.12542623075723,0.9995649655511333,0.0,-0.02949372209066571,-0.00020867811108621516,0.9999749694688154,-0.00707226196401921,0.02949298384713517,0.007075339980648234,0.999539945909092
-2.0668979202575786,0.862370266476213,-19.12572418427203,0.9995616293803623,0.0,-0.029606571406956647,-0.00022857683298580818,0.9999701966787019,-0.007717091873874064,0.029605689032796468,0.0077204763038552825,0.9995318391239646
-2.0620927372585376,0.9113936195400046,-19.12626023564115,0.999569026563795,0.0,-0.029355768331065544,-0.0002453457869610789,0.999965074076808,-0.008354066794589401,0.02935474305375558,0.008357668727799685,0.9995341156927483
-2.049922454115287,0.96056864614925,-19.12704048360326,0.9995874864755429,0.0,-0.028720321751443137,-0.0002581078126483884,0.9999596166379686,-0.008983232914928568,0.02871916192829219,0.008986940149283633,0.9995471197721945
-2.029984509717283,1.0098949896235194,-19.128061813583997,0.9996168575448221,0.0,-0.02767919999231885,-0.00026595031181286615,0.999953839131788,-0.009604627844418099,0.02767792229641579,0.009608309195593408,0.9995707143627985
-2.0018755450182932,1.059372420092002,-19.129310306652584,0.9996564241067483,0.0,-0.0262113285071351,-0.0002679266398303229,0.9999477561616458,-0.010218275911608555,0.02620995912672552,0.010221787871507137,0.9996041982181174
-1.9651914344122283,1.1090008851912099,-19.130759558755432,0.9997048185505761,0.0,-0.024295591508743417,-0.00026305757514799555,0.9999413822149292,-0.010824182870256157,0.024294167354982195,0.010827378911656764,0.9996462180683883
-1.919527416332414,1.1587805665137407,-19.132368910048918,0.99975992875472,0.0,-0.02191083878717003,-0.00025033292896560374,0.9999347317254117,-0.011422330001084237,0.021909408704527608,0.011425072832546563,0.9996946761491676
-1.8644783501389923,1.2087119418846322,-19.134081585257054,0.999818800855603,0.0,-0.019035899129383492,-0.000228713371388099,0.9999278191486174,-0.0120126676006555,0.019034525101977496,0.012014844680231618,0.9997466330833288
-1.7996391296215726,1.2587958534971213,-19.13582274758273,0.9998775374812406,0.0,-0.01564960192626194,-0.0001971325654909731,0.9999206590509503,-0.012595107854449741,0.01564836027199286,0.01259665047199447,0.999798206248483
-0.8603137363075156,-0.9652165998437282,-19.135817599101138,0.9995432295140303,0.0,0.03022138866205046,-0.000844039251606732,0.9996099222561116,0.027915782720037252,-0.030209599970943992,-0.02792853965266683,0.9991533299461424
-0.8170334658454941,-0.9313290933243902,-19.13353714391045,0.9994723440957639,0.0,0.03248127749517881,-0.0008607828417716609,0.9996487896751404,0.02648690910481071,-0.03246986973515787,-0.02650089245718327,0.9991213190891058
-0.7819372966144872,-0.896901838877751,-19.131475454991733,0.999411116933476,0.0,0.03431354469859262,-0.0008613191456092366,0.9996849093878963,0.0250866512600437,-0.03430273282279009,-0.025101433068923477,0.9990962118728979
-0.7546616715678014,-0.8619346169237941,-19.12966513923761,0.9993612208456819,0.0,0.03573723925862254,-0.0008480508685498665,0.9997183997964197,0.02371501461542673,-0.035727175644771916,-0.023730172955238896,0.9990798005224417
-0.7348436879902935,-0.8264276386987408,-19.128126822579603,0.9993237046271372,0.0,0.036771366173889264,-0.0008232042915509287,0.9997493774466836,0.022371960791649353,-0.03676215044020983,-0.022387101084524626,0.9990732515686938
-0.7221211855286368,-0.7903814272597601,-19.126870598733564,0.9992990691212488,0.0,0.03743488284215055,-0.000788834969142077,0.999777956749736,0.02105741999187946,-0.03742657067909103,-0.021072190140631945,0.9990771815079554
-0.7161327579539231,-0.7537967161434711,-19.12589740559104,0.9992873394006664,0.0,0.03774669937275889,-0.0007468336142924576,0.9998042497784283,0.019771301539013124,-0.037739310447993064,-0.019785401815328896,0.9990917286825649
-0.7165177066988679,-0.7166743641860772,-19.12520032944786,0.9992881330860374,0.0,0.0377256818814716,-0.0006989320606678381,0.9998283661264457,0.018513502718204455,-0.0377192068765578,-0.01852669125673532,0.9991166213929588
-0.7229159520253883,-0.6790152850628648,-19.12476583775865,0.99930072485655,0.0,0.037390657939835,-0.0006467092216415744,0.9998504128179218,0.017283916078655995,-0.03738506477667774,-0.017296010749053653,0.9991512422770701
-0.7349679156196338,-0.6408203901634892,-19.124574941380505,0.9993241072180018,0.0,0.03676042345979524,-0.0005915969895703882,0.9998704942573681,0.016082435341961614,-0.03675566277385561,-0.01609331269585118,0.9991946890073666
-0.7523143864824924,-0.6020905434829481,-19.12460428737045,0.9993570475973907,0.0,0.035853750395550825,-0.0005348860388046318,0.9998887122109862,0.014908960056998462,-0.035849760310941454,-0.014918551975834776,0.9992458313611283
-0.774596380182388,-0.5628265272734929,-19.12482718337328,0.9993981418296887,0.0,0.034689394739110854,-0.0004777315121202936,0.9999051658116804,0.013763399133862965,-0.03468610499851747,-0.013771687736646243,0.9993033647181001
-0.8014549998595822,-0.5230290172678834,-19.125214554516965,0.9994458640945062,0.0,0.03328610437383523,-0.00042115858316074293,0.9999199515812082,0.012645673381916623,-0.03328343987381237,-0.012652684688803583,0.9993658600334174
-0.8325313058120218,-0.48269856634801117,-19.12573583355298,0.9994986133494358,0.0,0.03166262643172634,-0.0003660678974560605,0.9999331634639314,0.01155571716983198,-0.0316605102114528,-0.011561513958591127,0.999431810324314
-0.8674661990467576,-0.4418355955942579,-19.12635978476649,0.9995547562943564,0.0,0.029837713875726708,-0.00031324090201239506,0.9999448928675645,0.010493479318706625,-0.02983606960487659,-0.010498153555498092,0.9994996736980248
-0.9059003228431878,-0.4004403917096574,-19.12705526195748,0.999612666888063,0.0,0.027830131098045597,-0.0002633450786694097,0.9999552287071417,0.009458923332885843,-0.02782888510709592,-0.009462588506739136,0.9995679129366088
-0.9474739851409959,-0.3585131098690286,-19.127791900577165,0.9996707624261274,0.0,0.025658658389812926,-0.00021693909971893873,0.999964257449177,0.008452027067096017,-0.02565774128391138,-0.008454810708461222,0.9996350316430951
-0.9918271034337744,-0.3160537810969653,-19.128540743907504,0.9997275361776559,0.0,0.02334209519631527,-0.00017447792594602326,0.99997206315366,0.0074727819228044496,-0.02334144309178852,-0.007474818540435308,0.9996996069430959
-1.0385991728174013,-0.2730623233303242,-19.129274803006492,0.9997815865690852,0.0,0.02089926212580042,-0.00013631786755579774,0.9999787275121182,0.006521191661326664,-0.02089881754650011,-0.00652261628832874,0.9997603187274005
-1.0874292569097153,-0.22953855537112228,-19.129969550014344,0.9998316428957287,0.0,0.018349001728386903,-0.00010272162762824238,0.9999843298805036,0.005597270916029163,-0.01834871419733718,-0.005598213415028811,0.9998159754144081
-1.1379560005255174,-0.18548221298509163,-19.13060334433028,0.9998765875366372,0.0,0.015710178104958967,-7.386334602231027e-05,0.9999889473061171,0.004701043480946477,-0.01571000446516953,-0.004701623719911558,0.9998655362067945
-1.189817662259722,-0.14089296645003163,-19.13115779112771,0.9999154746455566,0.0,0.013001675444003043,-4.9833659240861555e-05,0.9999926545481819,0.0038325404481723614,-0.013001579940822516,-0.0038328644223961984,0.9999081298146155
-1.2426521645035282,-0.09577043890705493,-19.131618031675675,0.9999475452902638,0.0,0.010242395617051816,-3.06447888634531e-05,0.999995524092013,0.0029917982614275068,-0.010242349773031467,-0.002991955203569255,0.9999430696170593
-1.296097157896058,-0.0501142249172258,-19.131972964973784,0.9999722390141961,0.0,0.007451254990627316,-1.6235667936973593e-05,0.9999976261570194,0.002178856748191843,-0.007451237302517961,-0.0021789172370823297,0.9999698652371158
-1.3497900967992997,-0.003923908676252433,-19.13221540028146,0.999989201797776,0.0,0.004647180634195962,-6.477111352484193e-06,0.9999990286990027,0.0013937571876731266,-0.004647176120384777,-0.0013937722379076057,0.999988230507267
-1.4033683220795974,0.042800918608954575,-19.132342140223038,0.9999982904018179,0.0,0.001849106119548812,-1.1770328844462241e-06,0.9999997974074041,0.0006365404666337614,-0.0018491057449336033,-0.0006365415548640463,0.9999980878095683
-1.456469147286108,0.09006064262581175,-19.13235399427127,0.9999995730815245,0.0,-0.0009240328828953856,-8.570836503017018e-08,0.9999999956982856,-9.275463030181916e-05,0.0009240328789204599,9.275466990050143e-05,0.9999995687798119
-1.5087299442368767,0.13785561153431408,-19.13225572254393,0.9999933266663241,0.0,-0.0036533030011700793,-2.901081534821724e-06,0.9999996847039317,-0.0007940929547884392,0.003653301849298007,0.00079409825407106,0.99999301137236
-1.5597882240570897,0.18618612355430889,-19.1320559099828,0.9999800300077593,0.0,-0.006319777344255762,-9.274106558506642e-06,0.9999989232600025,-0.0014674443179711037,0.006319770539498721,0.0014674736234079767,0.9999789532892643
-1.6092817098615808,0.2350524168429335,-19.131766771112304,0.999960353804287,0.0,-0.00890453926967462,-1.8814119108636084e-05,0.999997767891197,-0.0021127845731961368,0.00890451939377413,0.002112868340387876,0.9999581217839786
-1.6568483975340764,0.2844546618875938,-19.131403885687636,0.9999351468177606,0.0,-0.01138868554941449,-3.109422637217299e-05,0.9999962727963576,-0.002730096434547882,0.011388643101464228,0.002730273501472836,0.9999314198558392
-1.7021266014276633,0.3343929565837834,-19.130985865631335,0.9999054185010864,0.0,-0.013753328766785434,-4.5656705373607354e-05,0.9999944898339083,-0.0033193700134784166,0.013753252983659618,0.003319683994166505,0.9998999088561547
-1.74475498229272,0.3848673241109354,-19.1305339537159,0.9998723180597259,0.0,-0.015979598801924046,-6.201839866567824e-05,0.999992468508436,-0.003880603061745046,0.01597947845171047,0.0038810986079457033,0.9998647875297972
-1.7843725553280732,0.435877713663675,-19.13007155447252,0.9998371099710348,0.0,-0.018048643294408126,-7.967609672512428e-05,0.9999902559591289,-0.004413800914781352,0.018048467427690198,0.0044145199960713795,0.9998273675173709
-1.8206186769462311,0.48742400404058117,-19.129623697788215,0.9998011459846827,0.0,-0.01994162700771811,-9.811189729801802e-05,0.9999878969506752,-0.0049189761354640075,0.019941385653222822,0.0049199544881691586,0.9997890453420981
-1.8531330096422713,0.5395060100380714,-19.129216435594145,0.9997658336244766,0.0,-0.02163973006197933,-0.00011679853344000642,0.9999854338670804,-0.005396147863966633,0.021639414854794904,0.005397411756314817,0.9997512709024554
-1.8815554652568183,0.5921234915435092,-19.12887617194614,0.9997326012068314,0.0,-0.02312414504846693,-0.00013520466404627377,0.9999829067087282,-0.0058453408849914795,0.023123749780720206,0.00584690434015581,0.9997155124862851
-1.9055261279256008,0.6452761651691192,-19.128628926658493,0.9997028593840411,0.0,-0.02437607309170017,-0.00015280012320243653,0.999980353092857,-0.006266584429126985,0.024375594177255627,0.006268447039341359,0.9996832183147922
-1.9246851591113905,0.6989637182168268,-19.12849953247933,0.9996779592117044,0.0,-0.025376718982601357,-0.00016906112763331128,0.9999778082574624,-0.006659910730397083,0.025376155828987248,0.006662056184222319,0.9996557746158131
-1.9386726883196845,0.7531858247135572,-19.12851076559907,0.9996591467296283,0.0,-0.026107285569192673,-0.00018347544478899272,0.9999753050684932,-0.007025353367262196,0.02610664085156372,0.00702774879842349,0.9996344602154698
-1.9471286944094155,0.8079421632066052,-19.12868240907611,0.9996475140349226,0.0,-0.02654896765976331,-0.00019554752758013641,0.9999728740300482,-0.007362945419434119,0.026548247493264322,0.007365541669497809,0.9996203976264946
-1.9496928838274443,0.8632324359591075,-19.12903024856167,0.9996439468156488,0.0,-0.026682945767519423,-0.00020480362533592032,0.999970543297141,-0.007672717477924311,0.026682159775914538,0.007675450346461498,0.9996145006009425
-1.9460045736246692,0.9190563891359534,-19.1295649995297,0.9996490683044019,0.0,-0.026490380105641018,-0.00021079688407378056,0.9999683386904645,-0.007954695550818208,0.026489541385516773,0.007957488085604791,0.9996174181058233
-1.9357025887568642,0.9754138335201175,-19.130291165093066,0.9996631796048656,0.0,-0.025952405327647383,-0.00021311245248951258,0.9999662837124699,-0.008208898912429608,0.02595153030888726,0.008211664768601683,0.9996294746736688
-1.9184251849394376,1.0323046652478318,-19.131205823443903,0.9996861963422878,0.0,-0.025050126600251136,-0.00021137261303299888,0.9999643995639583,-0.008435337948821805,0.025049234804821265,0.00843798581963573,0.9996506070777932
-1.8938100102159163,1.0897288859975867,-19.132297344030547,0.9997175815928351,0.0,-0.023764617694652098,-0.00020524195984322866,0.9999627051603053,-0.008634012058271832,0.023763731397044765,0.008636451151049466,0.9996802972858895
-1.8614941204169113,1.1476866220120103,-19.133544031816463,0.9997562750590616,0.0,-0.02207692188757409,-0.0001944326469695136,0.999961217146369,-0.00880490767118778,0.022076065681543897,0.008807054169945188,0.9997175016577792
-1.8211140658280143,1.2061781412727342,-19.13491269940726,0.9998006184818099,0.0,-0.019968056575192173,-0.00017870973097226258,0.999959949909084,-0.008947996460344887,0.019967256852710922,0.008949780881244459,0.999760576376142
-1.7723060686445078,1.2652038680858853,-19.13635716753438,0.9998482773155769,0.0,-0.01741902262106694,-0.00015789663141649006,0.9999589155867321,-0.00906323381914526,0.017418306970742852,0.0090646091259751,0.9998071991357466
-1.7147063131534173,1.3247643942696623,-19.137816695410976,0.9998961587479772,0.0,-0.014410819582531039,-0.00013188073065301475,0.9999581240738936,-0.009150557692962642,0.014410216116115069,0.009151507997010951,0.9998542871703194
-0.8430095037712763,-0.9204532299920156,-19.134011002198942,0.9996099177076084,0.0,0.027928702450849625,-0.0008452974489039843,0.9995418717263674,0.030254456497733145,-0.02791590752261102,-0.030266262830920355,0.999151968141703
-0.8047204629384468,-0.8944671096100653,-19.13213989879556,0.9995520687903714,0.0,0.029927608940387554,-0.0008507214179967711,0.9995959003676603,0.02841324059722692,-0.02991551520461793,-0.02842597347791175,0.9991481501668686
-0.7737389639919481,-0.8676028649370675,-19.130447259589673,0.9995023426870762,0.0,0.031544682008960996,-0.0008400835650125806,0.9996453175507362,0.02661828992425597,-0.031533493663884804,-0.02663154330653691,0.9991478367481268
-0.7497417207681529,-0.8398601207809204,-19.128959897673862,0.9994620375936628,0.0,0.03279688108835603,-0.0008160845268222175,0.9996903704215448,0.02486960579663091,-0.03278672620388999,-0.02488299191083613,0.9991525745842806
-0.732405809077887,-0.811238908390766,-19.127695015351424,0.9994319554898379,0.0,0.03370113270735613,-0.0007812029616196945,0.9997313003368629,0.023167150206663635,-0.03369207722435032,-0.023180317658853557,0.9991634084600691
-0.7214087417805284,-0.7817395474320424,-19.126661353655827,0.9994124626130005,0.0,0.03427432820373782,-0.0007377036352677984,0.9997683425582874,0.021510857993159715,-0.03426638830054972,-0.021523503856374557,0.9991809412786958
-0.716428488654484,-0.751362546797838,-19.125860286099673,0.9994035468815289,0.0,0.034533324204594526,-0.0006876456445013065,0.9998017260391474,0.01990064703996282,-0.034526477145623076,-0.019912523926955687,0.9992053911817986
-0.7171434539053376,-0.7201085225414738,-19.125286856540928,0.9994048722891231,0.0,0.03449494520594791,-0.0006328906845207191,0.9998316732859809,0.018336426683969377,-0.034489138785171146,-0.01834734569781519,0.9992366457509964
-0.7232324226184659,-0.6879781312795048,-19.124930761403093,0.999415830306478,0.0,0.03417598766405094,-0.0005751112947950145,0.9998584002786338,0.016818104508236,-0.03417114835372029,-0.01682793487779617,0.9992743133033775
-0.7343744860128606,-0.6549720174856299,-19.12477727669107,0.9994355883338496,0.0,0.03359322508739198,-0.0005157990386574972,0.9998821164352863,0.015345591687657499,-0.03358926499826844,-0.01535425780989048,0.9993177713039949
-0.750248953989187,-0.6210907731711073,-19.124808130336067,0.9994631352498033,0.0,0.032763413690172785,-0.00045627258999629235,0.9999030246107549,0.0139188070461359,-0.03276023644537718,-0.013926283576889577,0.9993662119232264
-0.7705352621873042,-0.5863349085238849,-19.12500232041012,0.9994973240989788,0.0,0.031703298235054064,-0.000397685714463662,0.999921321118269,0.012537679975496178,-0.031700803855001757,-0.012543985534727246,0.9994186847672258
-0.7949128795747694,-0.5507048321551337,-19.12533687969635,0.9995369119563617,0.0,0.03042961775540661,-0.0003410351435844896,0.9999371957666053,0.011202152357844504,-0.030427706646590995,-0.01120734234408501,0.9994741368068568
-0.8230612214756815,-0.5142008396772434,-19.125787587006496,0.9995805969983467,0.0,0.028959110905359083,-0.0002871683483338057,0.9999508319059626,0.009912179624734764,-0.028957687041070847,-0.00991633856689513,0.9995314495255554
-0.8546595719160067,-0.47682310941105455,-19.12632962551902,0.9996270528026966,0.0,0.027308520739778134,-0.00023679122454682447,0.9999624064772972,0.008667731078472424,-0.027307494116283717,-0.00867096489052626,0.9995894733003925
-0.8893870182047241,-0.4385717040919468,-19.12693818828378,0.9996749598910861,0.0,0.025494598776120116,-0.00019047570626517463,0.9999720900610268,0.007468789593159574,-0.025493887223424133,-0.007471218038684589,0.9996470590239628
-0.9269223997877416,-0.3994465775144761,-19.127589030914237,0.9997230345198297,0.0,0.023534108235988994,-0.00014866732512554094,0.9999800469220513,0.0063153508056518915,-0.02353363865809291,-0.00631710042440422,0.9997030869681948
-0.9669442726021458,-0.3594475851237662,-19.128258971374716,0.9997700547171112,0.0,0.02144382640631725,-0.00011169273445293895,0.9999864350489432,0.005207421899415394,-0.02144353552186158,-0.005208619596922068,0.999756492885251
-1.0091308894211306,-0.3185744976291904,-19.12892633667419,0.9998148835588689,0.0,0.01924054609841468,-7.976721609898763e-05,0.9999914061859482,0.004145020077283339,-0.019240380748739256,-0.00414578753071671,0.9998062913356736
-1.0531601960146781,-0.2768270167823947,-19.12957135620545,0.9998564896706854,0.0,0.016941076217725295,-5.300218651377567e-05,0.9999951058570925,0.003128170812258487,-0.016940993305677277,-0.003128619801516503,0.9998515962301378
-1.098709842358168,-0.23420479252787185,-19.130176501420472,0.9998939649397058,0.0,0.014562241487980052,-3.141271628701976e-05,0.9999976733822566,0.00215690595872072,-0.014562207607210623,-0.0021571346906277033,0.9998916385686655
-1.1454572076012492,-0.19070744080043076,-19.130726771511213,0.999926539418809,0.0,0.012120881400498624,-1.4925074650897758e-05,0.9999992418855241,0.001231261799626688,-0.012120872211482973,-0.0012313522554790262,0.9999257813600246
-1.1930794370636773,-0.14633456131038494,-19.13120992476915,0.999953593404921,0.0,0.009633848482617767,-3.3843073963233354e-06,0.9999999382964714,0.0003512770984769328,-0.00963384788817532,-0.00035129340080753806,0.9999535317042558
-1.2412534891546358,-0.10108575472434675,-19.131616655324624,0.9999746666744137,0.0,0.0071180059985388915,3.4381465077541443e-06,0.999999883345341,-0.00048300878206269823,-0.007118005168190328,0.0004830210185914272,0.99997455002271
-1.2896561898186027,-0.0549606387173318,-19.1319407150151,0.9999894648607606,0.0,0.004590225211223079,5.836797428087434e-06,0.9999991915532231,-0.00127155763999183,-0.004590221500270301,0.0012715710361697486,0.9999886564225007
-1.3379642918952541,-0.007958862440553355,-19.132178980196546,0.9999978629628358,0.0,0.002067382345251327,4.164407499136579e-06,0.9999979712184898,-0.002014334024477088,-0.0020673781509842506,0.0020143383291929585,0.9999958341856612
-1.385854536644237,0.03991988098118831,-19.132331463388333,0.999999905976175,0.0,-0.000433644602246919,-1.1757435898193666e-06,0.9999963244007697,-0.002711306616476651,0.00043364300834315266,0.002711306871404093,0.9999962303772901
