-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+0i
-0+-0i
-0+0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+-0i
-0+0i
-0+0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+0i
-0+0i
-0+0i
-0+0i
-0+0i
-0+-0i
-0+0i
-0+-0i
-0+0i
-0+0i
-0+0i
-0+0i
-0+0i
-0+0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+0i
-0+0i
-0+0i
-0+0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+-0i
-0+-0i
-0+0i
-0+0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+0i
-0+-0i
-0+-0i
-0+0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+-0i
-0+0i
-0+0i
-0+0i
-0+-0i
-0+0i
-0+0i
-0+0i
-0+-0i
-0+0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+0i
-0+-0i
-0+0i
-0+0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+-0i
-0+-0i
-0+0i
-0+0i
-0+0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+0i
-0+0i
-0+-0i
-0+-0i
-0+0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+0i
-0+-0i
-0+0i
-0+-0i
-0+0i
-0+0i
-0+0i
-0+0i
-0+0i
-0+-0i
-0+0i
-0+-0i
-0+0i
-0+0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+0i
-0+0i
-0+0i
-0+-0i
-0+0i
-0+0i
-0+0i
-0+-0i
-0+0i
-0+0i
-0+0i
-0+0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+-0i
-0+0i
-0+0i
-0+-0i
-0+0i
-0+0i
-0+0i
-0+-0i
